diff_id,language,has_intent,intent_tags,nli_signed_diff→gold,nli_signed_gold→gen_codellama-7b,nli_signed_gold→gen_qwen2.5-coder-7b,nli_signed_gold→gen_deepseek-6.7b
12307,cs,0,plain,-0.03795498609542847,-0.8636596407741308,-0.04864586144685745,0.061471886932849884
12597,cs,0,plain,0.6455459631979465,-0.00019941851496696472,-0.6062749829143286,-0.26779430359601974
12622,cs,1,bracket,0.3116869108052924,-0.1354106366634369,0.0013501141220331192,0.4835951756685972
12708,cs,0,plain,0.4152476340532303,0.001845234539359808,0.009736986306961626,0.14065687451511621
12749,cs,0,plain,0.7070647375658154,0.040248364210128784,0.0644301837310195,0.9302736483514309
13043,cs,0,plain,0.26202157512307167,-0.24841883312910795,-0.004990485729649663,-0.500556543469429
13397,cs,0,plain,-0.001759752631187439,-0.002171165309846401,0.23482144810259342,0.3477180674672127
13649,cs,0,plain,0.17381545528769493,0.3343827724456787,0.36696843383833766,0.4109559878706932
13757,cs,0,plain,0.22932817786931992,-0.09309680387377739,0.003824559971690178,-0.11793264746665955
13783,cs,0,plain,0.22753233090043068,-0.9491131147369742,-0.0003487197682261467,0.009963978314772248
14096,cs,0,plain,-0.7962105050683022,0.0476917615160346,0.10078943992266431,0.023408147040754557
14447,cs,0,plain,0.04667998291552067,-0.01351635716855526,-0.030055196024477482,0.7270191516727209
14540,cs,0,plain,0.033830635249614716,-0.6929733175784349,-0.43182457238435745,-0.7838374897837639
15062,cs,0,plain,0.33832572400569916,0.20818118751049042,0.24887505429796875,0.32188596948981285
15344,cs,1,hotfix,0.01169190276414156,-0.0012872641673311591,-0.0019617683719843626,-0.8789231330156326
15362,cs,0,plain,0.900497070979327,0.06714729219675064,0.0541785282548517,0.030499986372888088
15711,cs,0,plain,-0.2284957766532898,-0.1388445645570755,-0.059291772078722715,-0.9221253357827663
16048,cs,0,plain,0.5113776670768857,0.012316585751250386,0.0026468431460671127,-0.03442702442407608
16117,cs,0,plain,-0.006614914163947105,0.04395413585007191,0.06279904395341873,0.37194027937948704
16341,cs,0,plain,0.15091335773468018,-0.9394627059809864,-0.5420476272702217,-0.9787850191351026
16366,cs,0,plain,0.2122036557411775,0.9650236607994884,0.03349454025737941,0.9362761527299881
16542,cs,0,plain,0.33168964460492134,0.6037540000979789,0.022815645672380924,0.07865096628665924
16961,cs,0,plain,-0.9781079953536391,-0.9767018268175889,-0.9147303311037831,0.241097554564476
17126,cs,0,plain,0.4759330376982689,-0.26909445971250534,0.021928243339061737,-0.2214653640985489
17161,cs,1,revert,-0.004963947460055351,-0.8489501597359776,-0.8748792826663703,-0.9586649667471647
17339,cs,0,plain,-0.154716357588768,-0.4709205459803343,-0.2821847856976092,0.002846529707312584
17340,cs,1,revert,-0.09672284685075283,-0.2873967532068491,-0.00046588946133852005,-0.9549370389431715
17461,cs,0,plain,0.4279329404234886,0.035723202396184206,0.8269021644955501,0.9853334319777787
18093,cs,0,plain,0.6871093418449163,0.9759926715632901,0.7718156296759844,0.8075730632990599
18370,cs,0,plain,0.9292238798807375,0.06347221694886684,0.0024867867468856275,0.3966168388724327
18378,cs,0,plain,0.2247346865478903,0.0016262765420833603,0.0462134791596327,0.16695424169301987
18514,cs,0,plain,0.8407833504024893,-0.33128149900585413,-0.10524000599980354,0.34298326075077057
18609,cs,0,plain,-0.10523515939712524,-0.11236665025353432,-0.1454560230486095,-0.6985636260360479
19067,cs,0,plain,0.2276918888092041,-0.08703909069299698,-0.6000135838985443,-0.5752253383398056
19102,cs,0,plain,-0.9254583856090903,0.06544247269630432,0.9744635686802212,0.11056986264884472
19369,cs,0,plain,0.03339913208037615,-0.04610999673604965,0.0009933606488630176,0.005332693457603455
19565,cs,0,plain,0.05566262640058994,-0.3575685750693083,0.10370695008896291,-0.15941548347473145
19833,cs,0,plain,-0.012077098712325096,-0.010801992379128933,-0.1665553580969572,-0.9798224708065391
20217,cs,0,plain,-0.4293169528245926,-0.6553971823304892,0.14616213738918304,0.11494119465351105
20707,cs,0,plain,-0.5887074880301952,-0.9671173715032637,-0.08835117146372795,-0.13932611420750618
20882,cs,0,plain,0.13617664948105812,0.005526368389837444,0.003261699341237545,-0.07776794023811817
21208,cs,0,plain,-0.10463783890008926,0.11538899689912796,0.008222422795370221,0.04631983861327171
21342,cs,0,plain,0.04069680208340287,-0.2894061300903559,0.0009213810044457205,-0.3401537276804447
21655,cs,0,plain,0.17715021967887878,-0.8488250952214003,-0.014767524786293507,-0.05296704825013876
21874,cs,0,plain,-0.025096492609009147,0.5574727598577738,-0.05659829080104828,0.15487731667235494
21981,cs,0,plain,0.09547147154808044,-0.2959257438778877,-0.0024282094091176987,0.005129377648700029
22167,cs,0,plain,0.9789823327446356,0.07767162844538689,-0.0018728942377492785,-0.5908594205975533
22312,cs,0,plain,0.7076205309713259,0.034168976242654026,0.008062065709964372,0.005409140605479479
22667,cs,0,plain,0.6004819460213184,-0.722987113520503,-0.819895789027214,-0.24156472086906433
23109,cs,0,plain,0.10505751008167863,0.06484831124544144,0.4507993422448635,0.23581408965401351
23216,cs,0,plain,0.20709414035081863,0.0003673308601719327,0.6009003076469526,0.20101448893547058
23362,cs,0,plain,0.45844198018312454,-0.0007486059330403805,0.0009087686776183546,-0.6525829937309027
23371,cs,0,plain,-0.937114030122757,-0.024161629378795624,-0.1970723569393158,0.13133881986141205
23725,cs,0,plain,0.5046484868507832,0.06539705756586045,0.821999641135335,0.00035763406776823103
23974,cs,0,plain,0.044447843451052904,0.9711725050583482,0.0023628592025488615,-0.7559514306485653
24253,cs,0,plain,0.07881945744156837,-0.011470566038042307,-0.0010988661088049412,-0.17427340894937515
24347,cs,0,plain,0.005850741872563958,-0.16518299281597137,0.013718404341489077,0.017378663644194603
24356,cs,0,plain,4.798173904418945e-06,0.00036645110230892897,0.0006035343976691365,0.00014356288011185825
24390,cs,0,plain,0.15773001313209534,-0.001375618390738964,0.12023127637803555,-0.835997112095356
24750,cs,0,plain,-0.09677501767873764,-0.005601288750767708,-0.6445033140480518,-0.0025161653757095337
24834,cs,0,plain,-0.0032090507447719574,-0.0010006617230828851,0.001615669869352132,0.03175949980504811
25096,cs,0,plain,0.652301846537739,0.0006975900614634156,0.001330297440290451,-0.0029648554045706987
25140,cs,0,plain,0.5301390085369349,0.18385982513427734,0.025448428321396932,0.0986102819442749
25376,cs,0,plain,-0.6072443574666977,-0.02374681830406189,-0.10458797309547663,-0.9648896944709122
25609,cs,0,plain,0.1900874860584736,0.05061834666412324,0.23150755325332284,0.9338630368001759
25682,cs,0,plain,0.06979453563690186,-0.2591795325279236,0.014232421992346644,0.31343040231149644
25979,cs,0,plain,0.5472658704966307,-0.020856516435742378,0.0016378029249608517,0.015315558528527617
25992,cs,0,plain,0.17058143019676208,0.006471510976552963,-0.004106812528334558,-0.950357012450695
26021,cs,0,plain,-0.8661563601344824,-0.03567421995103359,0.0028839262813562527,-0.880091093480587
26269,cs,0,plain,0.36155835539102554,0.0008583664894104004,-0.016351603728253394,-0.9722576169297099
26329,cs,0,plain,0.6399943763390183,-0.9821671517565846,-0.34849147126078606,0.12013161182403564
26473,cs,0,plain,0.4402806041762233,0.0321234967559576,0.020270108245313168,-0.7559551149606705
26624,cs,1,bracket,-0.14321039617061615,-0.00466502271592617,-0.00933437142521143,-0.5354986414313316
26656,cs,0,plain,-0.38230812549591064,-0.0006910739466547966,0.07545321760699153,-0.8400430679321289
26739,cs,0,plain,0.9581193197518587,0.6040124595165253,0.04124953881910187,0.6040124595165253
26768,cs,0,plain,-0.8678169809281826,-0.2090686783194542,0.0031807280611246824,-0.7941938191652298
26790,cs,0,plain,0.2599046230316162,-0.0675503306556493,-0.2922603450715542,-0.9261317495256662
26882,cs,0,plain,0.35370215587317944,0.0005228479858487844,0.1585000609047711,-0.440494567155838
27077,cs,0,plain,0.054792456328868866,0.00256284857459832,0.003938443507649936,0.02892395982053131
27101,cs,0,plain,0.08975869230926037,0.002744747791439295,0.8031116493511945,0.5261392816901207
27246,cs,0,plain,0.012540549039840698,0.01675456392695196,0.2762381136417389,-0.6647054553031921
27284,cs,0,plain,-0.7720843590795994,0.048173209419474006,-0.04260382801294327,-0.8972726999782026
27306,cs,0,plain,0.8658573531429283,-0.45977939385920763,0.5625403220765293,0.07204343751072884
27322,cs,0,plain,-0.11763814091682434,0.0347226697995211,0.0018628686084412038,0.05940845608711243
27469,cs,0,plain,0.2509367801249027,0.08931367355398834,0.00045502721332013607,0.984675545245409
27481,cs,0,plain,0.05328589677810669,0.0008128598565235734,0.00047278462443500757,-0.0004831780679523945
27649,cs,0,plain,0.6453960554208606,-0.1800226867198944,-0.9346163989976048,0.0407533198595047
27652,cs,0,plain,-0.9979705712030409,-0.7615318465977907,-0.015994508401490748,-0.8339611068367958
27670,cs,0,plain,0.04956820607185364,0.00043630332220345736,-0.0001301474403589964,-0.01871843868866563
27673,cs,0,plain,-0.015763327479362488,-0.5109694842249155,0.2119598537683487,0.3381779193878174
27709,cs,0,plain,-0.35549861565232277,0.2151376809924841,-0.8319174195639789,-0.3114265277981758
27877,cs,0,plain,0.22340053133666515,-0.34722985327243805,0.006739608012139797,0.17224146611988544
27882,cs,0,plain,-0.8467594906687737,0.0431138570420444,0.05841963551938534,0.004824589937925339
27893,cs,0,plain,-0.021308930590748787,-0.05944787338376045,-0.0009574907599017024,-0.1228533461689949
27924,cs,0,plain,-0.6098581552505493,-0.36725009232759476,-0.7740490632131696,0.001988417934626341
27998,cs,0,plain,-0.010019563138484955,-0.8735732305794954,-0.8215674040839076,0.7529949322342873
28141,cs,1,bracket,-0.12326414883136749,-0.015360778197646141,-0.22060274798423052,-0.09691137401387095
28458,cs,0,plain,0.9098740108311176,0.24679236090742052,0.0002437876828480512,0.2562207654118538
28473,cs,0,plain,0.3629179149866104,-0.15844550402835011,-0.029769262298941612,-0.991770880878903
28505,cs,0,plain,0.08509078808128834,-0.010804590885527432,0.003553024143911898,-0.02402864396572113
28513,cs,0,plain,0.8032120503485203,-0.05305179953575134,0.00048164580948650837,0.020545996725559235
28520,cs,0,plain,-0.9260313254781067,-0.6377244740724564,-0.08904501609504223,-0.9544525136006996
28544,cs,0,plain,0.8908416964113712,0.012252296088263392,0.844328822568059,-0.9838695912621915
28552,cs,0,plain,0.0734957754611969,-0.32327227108180523,-0.26615046826191247,-0.9660890339873731
28601,cs,0,plain,0.8772364943288267,0.3856349065899849,-0.028681252151727676,0.16631317732390016
28738,cs,0,plain,-0.019872993230819702,0.0378508185967803,0.08487154543399811,-0.0849955677986145
28797,cs,0,plain,0.5315624829381704,0.002459503710269928,-0.0035538990050554276,0.013679340481758118
28817,cs,0,plain,0.8527944348752499,0.9950684947543778,0.0024438043183181435,0.9967977718333714
28883,cs,0,plain,-0.03341885656118393,0.8769946924876422,-0.0006671819137409329,0.48584701120853424
28924,cs,0,plain,-0.2987986924126744,-0.002502728719264269,-0.24738672003149986,-0.4747721925377846
29189,cs,1,revert,-0.7822828041389585,-0.7992232209071517,-0.8328649731120095,-0.942400005820673
29236,cs,0,plain,-0.07512026280164719,-0.14777201134711504,-0.0004658465040847659,-0.28606495447456837
29537,cs,0,plain,0.20692196302115917,-0.002024207089561969,0.001951043726876378,-0.856194656342268
29730,cs,1,bracket,0.5647157430648804,-0.40857359766960144,0.05594502901658416,0.05982872034655884
29756,cs,0,plain,0.007748797535896301,-0.3459155447781086,-0.006256550550460815,-0.0557596068829298
29766,cs,0,plain,0.06238264963030815,0.028418531641364098,-0.18635765835642815,0.6239028861746192
29890,cs,0,plain,-0.9298730287700891,0.8834038292989135,0.17174726352095604,0.28953214175999165
29951,cs,0,plain,0.9888311499089468,0.9045589491724968,0.7352216029539704,0.2578843981027603
30017,cs,0,plain,0.015892475843429565,0.001204423955641687,0.10620943270623684,0.0975763350725174
30271,cs,0,plain,-0.5851887911558151,-0.4250028682872653,-0.00024104173644445837,0.00931676966138184
30275,cs,0,plain,0.40059205889701843,-0.8566106259822845,0.25666363909840584,-0.20375918224453926
30289,cs,0,plain,0.017826718278229237,-0.5855431454256177,0.007280021032784134,-0.7087758218403906
30471,cs,0,plain,-0.4996194764971733,-0.14423361979424953,0.08886645454913378,0.11514880787581205
31190,cs,0,plain,0.30552059412002563,0.12933585792779922,0.058567843050695956,0.040460855700075626
7,go,0,plain,0.40305121429264545,-0.2907042959704995,-0.05412858026102185,0.029251303058117628
10,go,0,plain,-0.19231069087982178,0.015425321413204074,0.01928561320528388,-0.008184850215911865
65,go,0,plain,0.5016799038276076,-3.818678669631481e-05,0.2660888643004,-0.0010419520549476147
112,go,0,plain,0.03204978909343481,0.0038647186011075974,0.09782776981592178,0.43503427505493164
115,go,0,plain,-0.01166458334773779,0.0052328407764434814,0.045092678628861904,0.751492696814239
131,go,0,plain,-0.07921336591243744,-0.17172118462622166,-0.03784157708287239,-0.959967874456197
151,go,0,plain,0.45713681541383266,-0.03254120657220483,0.020754322409629822,0.053559042513370514
170,go,0,plain,-0.051736027002334595,-0.13020680751651525,-0.09800896421074867,-0.3942618574947119
221,go,0,plain,-0.01964762806892395,-0.8321691630408168,0.11675881873816252,-0.9567370503209531
234,go,0,plain,-0.003311639651656151,-0.01090967282652855,0.002453343942761421,0.2163262777030468
276,go,0,plain,0.7883981429040432,0.44745630538091063,0.06438041524961591,0.09881649166345596
296,go,0,plain,0.0032493171747773886,0.014949958422221243,0.00648410792928189,0.012689203256741166
316,go,0,plain,0.0857374151237309,0.7106947882566601,0.28852632036432624,-0.07575888931751251
338,go,0,plain,0.4404289275407791,0.024826280772686005,0.003292551846243441,0.08814144309144467
342,go,0,plain,0.17685831524431705,0.051556868478655815,0.025367531925439835,-0.16405661404132843
398,go,0,plain,-0.9525851234793663,0.7566932598128915,0.0017534119833726436,-0.3567444086074829
401,go,0,plain,-0.07378413528203964,0.05468609929084778,-0.06309088412672281,0.11266753263771534
434,go,0,plain,-0.012782318517565727,0.8777377924416214,-0.04342501610517502,-0.9621935463510454
437,go,0,plain,-0.22768068313598633,-0.01273193210363388,-0.0010118456557393074,-0.1888202503323555
470,go,0,plain,0.7628321871161461,0.921953845769167,0.005462856497615576,0.05623256228864193
482,go,0,plain,0.8028063625097275,0.0019001716282218695,-0.8965618282090873,-0.9623026289045811
502,go,0,plain,0.5832599075511098,0.9324178893584758,0.7836033524945378,0.7822189470753074
503,go,0,plain,-0.5174729526042938,0.002252376638352871,0.29136816784739494,0.26365369744598866
513,go,0,plain,0.005902092903852463,-0.597181174904108,0.0698191118426621,-0.6548409983515739
515,go,0,plain,0.060271927854046226,0.001993161073187366,-0.025208771228790283,0.0092351536732167
518,go,0,plain,-0.2427334189414978,-0.3562794364988804,-0.026748623698949814,0.1289692372083664
524,go,0,plain,0.9882441710797139,0.9734941623173654,0.18300358613487333,0.013247116468846798
538,go,0,plain,0.012949841562658548,0.02061996143311262,-0.4900212250649929,-0.6112116910517216
571,go,0,plain,0.07666591554880142,-0.005688764154911041,0.013292811810970306,0.015270705334842205
605,go,1,bracket,0.1835574209690094,-0.3451012372970581,0.9788964071194641,0.012011077255010605
727,go,0,plain,0.044075943529605865,-0.057058004662394524,-0.01761027122847736,-0.15187519788742065
729,go,0,plain,0.16391820483841002,0.002464302640873939,0.46268724650144577,0.04971754364669323
746,go,0,plain,-0.15839599072933197,-0.07719831168651581,0.04070547968149185,-0.503258116543293
748,go,0,plain,0.0224924236536026,-0.02885625115595758,-0.03102235635742545,-0.6553985946811736
749,go,0,plain,0.40490099787712097,0.6781837288290262,0.003966465097619221,0.45954292453825474
756,go,0,plain,0.21572773158550262,-0.049941420555114746,0.022877481998875737,0.002235099673271179
774,go,0,plain,0.4018280506134033,0.6633641687221825,-0.27217964455485344,0.038790225982666016
819,go,0,plain,-0.2802537311799824,-0.0028452975675463676,0.3764895983040333,-0.33562156558036804
854,go,0,plain,0.33526715263724327,0.0044371597468853,-0.02225605584681034,-0.2801195867359638
857,go,0,plain,0.7705985974753276,0.2995063471607864,0.398248846642673,-0.9564428422600031
863,go,0,plain,0.014303809031844139,-0.09709825552999973,-0.22167252004146576,-0.0077391117811203
871,go,0,plain,-0.06594699993729591,-0.16171527933329344,-0.8285774569958448,-0.1792315449565649
874,go,0,plain,0.8463451508432627,0.02213594038039446,0.007504474371671677,0.06977317482233047
906,go,0,plain,0.5698465465102345,0.9771447796374559,0.00027292997401673347,0.31204476743005216
913,go,0,plain,0.08457685261964798,0.005406179465353489,-0.48639157973229885,-0.20764032192528248
975,go,0,plain,0.04691208899021149,0.00587325356900692,0.009023637510836124,-0.3220794256776571
995,go,0,plain,0.7390789017081261,0.058218514546751976,0.016957197047304362,0.0674032986862585
1027,go,0,plain,0.3465849757194519,-0.542479494586587,-0.28896084800362587,-0.6834184862673283
1032,go,0,plain,-0.7542234106222168,0.7985911226132885,0.0005482897395268083,-0.16281557828187943
1046,go,0,plain,0.038532648235559464,-0.215401329100132,-0.15846306830644608,-0.0019349977374076843
1094,go,0,plain,-0.26767710968852043,-0.8638813458383083,0.013349052518606186,-0.48670995235443115
1120,go,0,plain,0.07005897723138332,0.011056536808609962,0.12537492625415325,0.5765857649967074
1157,go,0,plain,0.060184942558407784,-0.0007670742634218186,-0.0006366476882249117,-0.14097735658288002
1163,go,0,plain,0.4292848464101553,0.9770497189601883,0.026468536001630127,0.9874688817653805
1166,go,0,plain,0.049736664397642016,0.7576575969578698,0.01962871220894158,0.002690425608307123
1173,go,0,plain,0.039847954642027617,-0.3354904353618622,0.20983222220093012,-0.0039756023325026035
1174,go,0,plain,0.013109080493450165,-0.5524975815787911,-0.165394124109298,-0.9177416772581637
1177,go,0,plain,0.05027148313820362,-0.804880638141185,-0.33384649083018303,0.1069902959279716
1179,go,0,plain,0.00836530514061451,0.0022939061746001244,-0.032234713435173035,0.024019651114940643
1188,go,0,plain,-0.7777989329770207,0.9373259078711271,0.025050254072993994,-0.00033018901012837887
1200,go,0,plain,0.33016560040414333,-0.004864934599027038,0.001121675013564527,0.5829358547925949
1207,go,0,plain,0.026809774339199066,0.07301962375640869,0.018716510385274887,0.27403630036860704
1210,go,0,plain,-0.0005565903120441362,-0.026690300554037094,0.00821508839726448,-0.8364507621154189
1225,go,0,plain,0.861723541165702,0.02095111325616017,0.0064530050149187446,0.19443434616550803
1227,go,0,plain,-0.08478986099362373,-0.0008796253241598606,0.005686059594154358,-0.005210891366004944
1228,go,0,plain,0.2277403026819229,-0.02188299037516117,-0.10649730917066336,0.09086564928293228
1237,go,0,plain,-0.6514279954135418,0.0006771421758458018,-0.00773973623290658,0.0010852740379050374
1254,go,0,plain,0.9711246727965772,0.9724145531654358,0.00012922259338665754,0.9916976407403126
1258,go,0,plain,-0.9392850520089269,-0.14096238277852535,0.005206719506531954,-0.9919990324851824
1268,go,0,plain,-0.015105210244655609,0.41910911560989916,0.7481431493069977,0.08666538819670677
1274,go,0,plain,-0.006806967779994011,0.9825460617721546,0.4628619719296694,0.21227753907442093
1275,go,0,plain,-0.47202250361442566,0.5794172510504723,0.15564039256423712,0.2323741354048252
1280,go,0,plain,-0.12744715809822083,-0.9322754085296765,-0.9834501785226166,-0.9629232611623593
1287,go,0,plain,-0.09159219218418002,-0.6193769574165344,-0.31170906871557236,-0.6340228989720345
1288,go,0,plain,0.7138158045709133,-0.9634647658094764,0.19675498455762863,-0.21318362653255463
1294,go,0,plain,-0.8576263170689344,0.23693582136183977,0.975960026087705,0.07243524491786957
1297,go,0,plain,-0.11369505524635315,-0.005502012558281422,0.0020106162410229445,-0.6527628228068352
1423,go,0,plain,0.6725282630650327,-0.5231254622340202,-0.8560583055950701,0.057045091642066836
1434,go,0,plain,0.1258412515744567,0.00031770241912454367,0.0007607808511238545,-0.29055826365947723
1485,go,0,plain,-0.07580849528312683,0.02448021713644266,-0.8323288448154926,-0.009281757054850459
1492,go,0,plain,0.2500472217798233,0.0034337827237322927,-0.00031581392977386713,0.004648377682315186
1515,go,0,plain,-0.9833180536516011,-0.7889655716717243,0.03476127702742815,-0.5160301327705383
1524,go,0,plain,0.07968567498028278,0.0008254563435912132,-0.0009863705490715802,-0.03435701131820679
1546,go,0,plain,0.30659015849232674,-0.9840370864840224,-0.8291945476084948,-0.9231712743639946
1565,go,0,plain,0.03452577814459801,0.0015510853845626116,0.15726655069738626,0.700208293274045
1620,go,0,plain,0.0004624375142157078,0.01364983944222331,0.29944163432810456,0.7126484208274633
1630,go,0,plain,0.9213532689027488,0.3238295577466488,0.04028840735554695,0.5326839834451675
1704,go,0,plain,0.7476489208638668,0.9938198196468875,0.9946531078312546,0.6116757541894913
1800,go,0,plain,0.012370596639811993,-0.13241524994373322,-0.0006628797855228186,0.4295010454952717
1810,go,0,plain,-0.5714772306382656,-0.579402300529182,-0.7171326391398907,-0.15954753756523132
1815,go,0,plain,0.43580367090180516,0.00642920023528859,-0.0686790868639946,0.0445260782726109
1822,go,0,plain,0.0743456706404686,-0.16531073115766048,0.0005340402713045478,0.00461022590752691
1842,go,1,revert,-0.6995564922690392,0.027246760204434395,-0.9107597442343831,-0.47061289846897125
1865,go,0,plain,0.9801786076859571,0.03726972482400015,0.8947632544732187,0.88720896653831
1874,go,0,plain,-0.6283816443756223,0.015314199961721897,0.033335179556161165,-0.9505338363815099
1882,go,0,plain,0.29266756074503064,0.030187277123332024,-0.04165435256436467,0.597087636590004
1883,go,0,plain,-0.44614575803279877,0.3401364845922217,0.0855873990803957,-0.06075163185596466
1890,go,0,plain,0.6761111207306385,-0.02902490273118019,-0.016957326792180538,0.07597982510924339
1910,go,0,plain,-0.21403225464746356,-0.04937037592753768,0.7283311290666461,0.548559807240963
1911,go,0,plain,0.06060945987701416,0.13029952347278595,-0.9846880179829895,0.010375246871262789
1922,go,0,plain,0.8338844417594373,0.9918953665182926,0.9767990559339523,0.2788148056715727
1931,go,0,plain,0.006611015647649765,0.6745618581771851,0.0005350911233108491,0.6406892989762127
1938,go,0,plain,-0.20382576063275337,0.001983447727980092,0.010231186635792255,0.011735744774341583
1954,go,0,plain,-0.5467221289873123,0.48358748853206635,-0.9301641788333654,-0.004396386444568634
1971,go,0,plain,-0.00018552702385932207,0.06699524889700115,0.05294612958095968,-0.002731733024120331
1987,go,0,plain,0.015614439733326435,0.9463523142039776,0.020293474197387695,0.9764335621148348
1991,go,0,plain,0.1518384530209005,0.032021731371060014,0.04084307048469782,0.0197097547352314
1995,go,0,plain,-0.052134107798337936,0.0036671962589025497,0.09070196561515331,0.026662732008844614
2006,go,0,plain,0.1569567769765854,-0.054482415318489075,0.004926944151520729,-0.6480822190642357
2013,go,0,plain,0.9901027523446828,0.9619033513590693,0.5184611973818392,0.916862778365612
2020,go,0,plain,-0.028524227440357208,0.9278267584741116,0.01034553349018097,-0.1705121323466301
2022,go,0,plain,-0.011911481618881226,-0.06775751290842891,-8.551945211365819e-05,0.0569365406408906
2027,go,0,plain,0.01636719098314643,0.08160828799009323,0.0007533094321843237,-0.5400087758898735
2044,go,0,plain,0.8922520335763693,0.0004606656439136714,0.0010593843908281997,0.0013299252022989094
2047,go,0,plain,0.005113339284434915,-0.2319527044892311,-0.008908688090741634,-0.15926770865917206
2048,go,0,plain,0.0008757887408137321,0.13534363126382232,0.09593966553802602,0.012791325338184834
2051,go,0,plain,0.0027331262826919556,-0.17266127467155457,0.008001021982636303,-0.8592712301760912
2058,go,0,plain,-0.1792934611439705,0.07858892437070608,0.01442835375200957,-0.08412531204521656
2063,go,0,plain,0.0005908329039812088,-0.5911295749247074,-0.610947476234287,-0.9306025663390756
2095,go,0,plain,0.00125221858615987,-0.22593052685260773,-0.018230414018034935,0.01945475861430168
2129,go,0,plain,0.8490732577629387,0.8504515243694186,0.2839660787722096,0.6555451955646276
2134,go,0,plain,0.05047956109046936,0.5520906439051032,-0.15507980808615685,0.6009477102197707
2144,go,0,plain,-0.8576076524332166,-0.02024523913860321,0.01941426284611225,-0.02866780012845993
2148,go,0,plain,0.016028992831707,-0.0006950539536774158,-0.030680397292599082,-0.008467485196888447
2174,go,0,plain,0.6306122317910194,0.16284501180052757,-0.08720620721578598,-0.14109903573989868
2179,go,0,plain,0.5744520798325539,0.0394366099499166,-0.06342613697052002,0.7055339403450489
2205,go,0,plain,0.008166206069290638,0.07999236625619233,-0.07282045111060143,-0.7451012600213289
2229,go,0,plain,-0.27339114993810654,0.042654334276448935,0.005777427111752331,0.5610882230103016
2254,go,0,plain,-0.012603359762579203,0.0003272271133027971,0.0008657476864755154,-9.077461436390877e-05
2259,go,0,plain,0.9541223394917324,0.9925541847478598,0.002769599530438427,0.9901232192059979
2265,go,0,plain,0.08058391511440277,-0.15202273428440094,0.007400003727525473,0.07588133215904236
2273,go,0,plain,-0.12901566922664642,0.005393758416175842,0.07686139270663261,-0.221023166552186
2277,go,0,plain,0.3632160257548094,0.6285376325249672,-0.004801165428943932,-0.9756768951192498
2279,go,0,plain,0.9051770207006484,0.9848466036783066,0.3260644846595824,0.0867289041634649
2286,go,0,plain,-0.19362757354974747,0.2223527766764164,0.3666633607354015,-0.4808274358510971
2300,go,0,plain,0.02985089598223567,-0.18776991590857506,-0.3539642319083214,-0.6398012309800833
2304,go,0,plain,0.07866248488426208,-0.004722571233287454,-0.004204317927360535,-0.0550142852589488
2311,go,0,plain,0.4433099627494812,0.02054856182076037,0.004759293617098592,0.010011150618083775
2318,go,0,plain,0.9459877735935152,0.3363660331815481,0.011739501263946295,-0.046289898455142975
2320,go,0,plain,0.04230241966433823,0.9036620502592996,0.1594071239233017,0.3381962056737393
2327,go,0,plain,-0.013126164674758911,-0.01491452008485794,0.979405306832632,-0.37937241047620773
2331,go,0,plain,0.15120284678414464,0.0008497809176333249,0.0005141916917636991,-0.01923917792737484
2342,go,0,plain,0.47991296648979187,-0.8553894851356745,0.7184557542204857,-0.9879187312908471
2343,go,0,plain,0.4400564730167389,0.03196812351234257,0.002366555854678154,0.005368141457438469
2355,go,0,plain,0.07736585102975368,0.7571381744928658,0.7127189133316278,0.1373717188835144
2362,go,0,plain,0.011885389918461442,-0.6768122991197743,-0.9782544721383601,-0.9960867207264528
2363,go,0,plain,0.008493684232234955,-0.19620843790471554,-0.0707229133695364,-0.7662534844130278
2372,go,0,plain,0.9704768989176955,-0.05281146243214607,0.06156705319881439,-0.22662748396396637
2378,go,0,plain,0.004353585769422352,0.12029915861785412,0.0031651802273700014,0.2535511441528797
2379,go,0,plain,0.037520506884902716,-0.0006656111218035221,-0.003721555694937706,-0.11926376493647695
2380,go,0,plain,0.17173397541046143,0.1973133790306747,0.2316544323693961,0.0030597783625125885
2382,go,0,plain,0.1078013926744461,-0.7211320828646421,0.9070878280326724,-0.07136628776788712
2384,go,0,plain,0.004172130953520536,0.9917430775021785,0.8953403856721707,-0.464316725730896
2386,go,0,plain,0.3591391872614622,0.03246334195137024,-0.44862521439790726,-0.48666662350296974
2387,go,0,plain,0.06719324382720515,-0.0030075274407863617,-2.2114836610853672e-05,-0.0008987773908302188
2397,go,0,plain,0.21530626714229584,0.8971868427470326,0.3715984574519098,0.9423313150182366
2399,go,0,plain,0.24439628887921572,-0.07619413360953331,-0.00046545625082217157,0.027020192588679492
2403,go,0,plain,-0.08463874459266663,-0.006162800476886332,-0.12557096779346466,-0.27336608339101076
2405,go,0,plain,0.7914562970399857,0.9021990783512592,0.9807507546938723,0.028020351892337203
2406,go,0,plain,0.018594807013869286,0.9473903262987733,0.15561474300920963,0.047643357422202826
2408,go,0,plain,0.07869040034711361,0.298971104901284,0.986700258566998,-0.04929458349943161
2409,go,0,plain,0.40713993832468987,0.31604925356805325,0.0008260662434622645,0.08814730867743492
2418,go,0,plain,0.03596707992255688,0.06172976829111576,0.1610306790098548,0.025926195085048676
2424,go,0,plain,0.009214707068167627,-0.006682703271508217,0.4662572634406388,-0.07812909036874771
